AvgDailyHours,EmployeeID,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,AnnualIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
6.4,527,High,High,Good,High,Good,38,No,Travel_Rarely,Research & Development,5,Bachelor,Technical Degree,Male,Junior,Sales Executive,Married,63490,0,11,0,20,3,19,1,9
7.2,528,Low,Very High,Better,High,Good,40,No,Travel_Rarely,Sales,1,Master,Marketing,Male,Junior,Sales Executive,Married,48690,4,12,0,14,2,11,11,1
7.5,529,Low,High,Better,Medium,Good,27,No,Non-Travel,Sales,11,Bachelor,Technical Degree,Female,Junior,Laboratory Technician,Married,99850,1,14,1,3,3,3,1,2
6,530,Very High,Medium,Better,High,Good,55,No,Travel_Frequently,Research & Development,23,Doctor,Life Sciences,Male,Intermediate,Laboratory Technician,Married,36970,3,13,1,23,1,3,1,2
6.2,531,High,High,Best,Very High,Good,28,No,Travel_Rarely,Research & Development,1,Bachelor,Life Sciences,Male,Junior,Healthcare Representative,Single,74570,3,11,2,10,1,8,1,7
5.7,532,Medium,Low,Better,High,Good,44,Yes,Travel_Rarely,Research & Development,18,Master,Life Sciences,Female,Junior,Sales Executive,Married,21190,9,15,0,24,3,20,3,6
5.7,533,Very High,Very High,Better,High,Good,33,No,Travel_Rarely,Sales,23,Master,Marketing,Female,Intermediate,Sales Executive,Divorced,39830,4,12,0,9,3,3,1,2
8.8,534,Very High,Low,Better,Medium,Outstanding,35,Yes,Travel_Rarely,Sales,7,Master,Life Sciences,Male,Intermediate,Sales Representative,Single,61180,0,21,1,9,3,8,4,7
6.8,535,Low,High,Better,High,Good,33,Yes,Travel_Frequently,Research & Development,1,College,Life Sciences,Female,Junior,Sales Executive,Single,62140,1,19,2,14,3,13,3,8
6.3,536,Low,High,Good,High,Good,28,No,Travel_Rarely,Human Resources,1,Below College,Human Resources,Male,Junior,Research Scientist,Divorced,63470,1,15,1,4,2,4,2,2
6,537,Low,Very High,Good,High,Good,34,No,Travel_Frequently,Sales,29,Master,Marketing,Male,Junior,Research Scientist,Single,115100,0,14,1,7,5,6,0,4
9.9,538,Very High,Very High,Better,Medium,Outstanding,37,No,Travel_Rarely,Research & Development,7,Master,Life Sciences,Male,Intermediate,Sales Executive,Divorced,71430,2,21,0,8,6,1,0,0
10,539,Very High,Very High,Best,Medium,Good,25,Yes,Travel_Rarely,Human Resources,25,Master,Human Resources,Female,Junior,Research Scientist,Married,82680,1,12,0,7,3,7,5,6
7,540,Low,High,Good,Very High,Good,26,Yes,Travel_Rarely,Sales,8,College,Marketing,Male,Junior,Sales Executive,Divorced,80950,1,15,0,1,3,1,0,0
9.2,541,Low,Medium,Better,High,Good,33,Yes,Travel_Rarely,Research & Development,8,College,Life Sciences,Male,Intermediate,Manufacturing Director,Single,29040,4,13,0,5,2,2,2,2
6.3,542,Very High,Low,Better,Medium,Good,42,No,Travel_Rarely,Research & Development,11,Below College,Life Sciences,Male,Intermediate,Research Scientist,Married,60320,0,14,0,23,2,22,13,7
5.7,543,Low,Medium,Better,High,Good,28,Yes,Travel_Frequently,Research & Development,7,Bachelor,Life Sciences,Male,Junior,Manager,Divorced,29760,1,14,0,1,3,1,0,0
9.9,544,Very High,High,Better,High,Good,50,Yes,Travel_Frequently,Research & Development,1,Master,Medical,Male,Junior,Research Scientist,Single,159920,3,14,0,5,3,0,0,0
7.5,545,Very High,Medium,Better,Medium,Good,33,No,Travel_Frequently,Sales,9,Bachelor,Medical,Female,Junior,Research Scientist,Married,46490,0,12,0,4,2,3,0,2
6.2,546,High,Very High,Better,High,Outstanding,34,No,Non-Travel,Sales,1,Below College,Marketing,Female,Junior,Research Director,Married,26960,3,23,0,6,3,0,0,0
5.4,547,Low,Very High,Good,High,Good,48,No,Non-Travel,Sales,2,Below College,Life Sciences,Male,Junior,Sales Executive,Single,23700,2,11,0,27,3,5,2,1
5.3,548,Medium,High,Better,High,Good,45,No,Non-Travel,Research & Development,1,Bachelor,Medical,Female,Junior,Human Resources,Married,125040,1,12,1,15,2,15,4,12
7.4,549,Medium,Medium,Better,High,Good,52,No,Travel_Rarely,Sales,1,Bachelor,Life Sciences,Male,Junior,Sales Executive,Single,59740,7,18,1,18,6,8,4,0
10.1,550,High,High,Better,Medium,Good,38,No,Travel_Rarely,Research & Development,6,College,Medical,Male,Junior,Research Scientist,Divorced,47360,0,11,1,9,3,8,2,7
5.6,551,High,Very High,Better,Very High,Good,29,No,Travel_Rarely,Research & Development,8,Bachelor,Medical,Female,Intermediate,Research Scientist,Divorced,52960,4,14,0,11,3,7,1,7
6.3,552,Very High,Medium,Good,High,Good,28,No,Travel_Rarely,Human Resources,1,Bachelor,Human Resources,Female,Intermediate,Laboratory Technician,Divorced,67810,0,15,1,10,2,9,1,7
5.8,553,Low,High,Better,High,Good,46,No,Travel_Rarely,Research & Development,6,Master,Medical,Male,Intermediate,Sales Executive,Married,21740,3,11,1,23,3,12,4,9
6.6,554,Very High,Medium,Better,High,Outstanding,38,No,Travel_Rarely,Research & Development,7,Master,Medical,Male,Junior,Sales Executive,Single,66530,7,20,1,10,2,1,0,0
6.7,555,High,Low,Better,High,Good,43,No,Travel_Frequently,Research & Development,5,Bachelor,Medical,Female,Junior,Laboratory Technician,Married,96990,8,19,1,18,3,8,0,1
6.4,556,Low,Very High,Better,High,Good,39,Yes,Travel_Frequently,Sales,1,Bachelor,Marketing,Male,Junior,Healthcare Representative,Divorced,67550,7,14,1,21,2,18,11,5
5.6,557,High,High,Best,High,Good,40,No,Travel_Rarely,Research & Development,1,Below College,Life Sciences,Male,Junior,Healthcare Representative,Single,22130,1,17,0,21,4,20,4,9
9.5,558,Very High,Medium,Best,Medium,Good,21,No,Travel_Rarely,Research & Development,1,Master,Life Sciences,Female,Junior,Research Scientist,Single,26100,1,11,1,2,3,2,2,2
5.5,559,High,Medium,Good,High,Good,39,No,Non-Travel,Research & Development,6,Bachelor,Life Sciences,Male,Junior,Laboratory Technician,Single,28510,9,15,0,9,2,5,0,3
6.3,560,Low,Very High,Better,Very High,Good,36,No,Non-Travel,Research & Development,1,Bachelor,Medical,Male,Intermediate,Sales Representative,Single,34520,2,13,3,18,4,11,0,9
5.8,561,High,Very High,Better,High,Good,31,No,Travel_Frequently,Research & Development,7,Bachelor,Life Sciences,Male,Junior,Sales Executive,Married,52580,0,14,3,3,5,2,2,2
6.5,562,Low,Medium,Bad,High,Good,28,No,Travel_Rarely,Sales,2,Master,Marketing,Male,Junior,Sales Executive,Married,93550,0,11,0,6,4,5,0,4
5.8,563,Very High,Very High,Better,High,Good,35,No,Travel_Frequently,Research & Development,9,College,Other,Female,Junior,Manufacturing Director,Divorced,104960,1,13,1,5,2,5,0,2
6.3,564,Very High,Medium,Better,Medium,Outstanding,49,No,Travel_Rarely,Sales,2,College,Medical,Female,Junior,Sales Executive,Married,63800,6,23,1,22,1,9,2,3
7.1,565,Very High,High,Good,Medium,Good,34,No,Travel_Frequently,Sales,9,Below College,Technical Degree,Male,Junior,Sales Executive,Single,26570,2,13,1,5,3,3,0,2
6.3,566,Very High,Medium,Good,Low,Good,29,No,Travel_Frequently,Research & Development,1,Master,Medical,Male,Intermediate,Research Scientist,Divorced,27160,0,18,0,8,2,7,1,1
6.8,567,Medium,Very High,Better,Very High,Good,42,No,Travel_Rarely,Sales,21,College,Life Sciences,Female,Junior,Healthcare Representative,Single,22010,4,12,1,16,3,1,0,0
10.2,568,Medium,Very High,Good,Low,Outstanding,29,No,Travel_Rarely,Sales,4,College,Other,Female,Junior,Healthcare Representative,Married,65400,1,22,0,10,2,10,1,2
5.6,569,High,High,Best,Medium,Good,38,No,Travel_Rarely,Research & Development,1,Bachelor,Medical,Female,Junior,Human Resources,Married,38160,1,13,2,7,2,7,5,0
9.7,570,High,High,Better,High,Good,28,No,Travel_Frequently,Sales,6,Master,Life Sciences,Male,Junior,Manager,Divorced,52530,1,15,0,3,2,3,0,2
6.3,571,High,High,Better,Very High,Good,18,Yes,Non-Travel,Research & Development,2,Master,Medical,Male,Intermediate,Laboratory Technician,Single,109650,1,18,0,0,5,0,0,0
8.1,572,Low,Low,Better,Medium,Good,33,Yes,Travel_Rarely,Research & Development,3,College,Life Sciences,Male,Junior,Sales Executive,Single,49360,0,14,0,6,2,5,0,3
7.4,573,Medium,Very High,Better,High,Good,41,No,Travel_Rarely,Research & Development,4,College,Medical,Male,Junior,Research Scientist,Married,25430,3,12,0,6,3,1,0,0
6.3,574,High,High,Good,Very High,Good,31,Yes,Travel_Frequently,Sales,10,Bachelor,Technical Degree,Female,Junior,Research Director,Married,53040,1,17,0,2,3,2,2,2
7.5,575,High,Very High,Better,High,Good,37,No,Travel_Rarely,Research & Development,23,Bachelor,Life Sciences,Male,Intermediate,Manufacturing Director,Divorced,166590,7,16,1,,2,6,1,3
6.6,576,Very High,High,Better,High,Good,27,No,Travel_Rarely,Research & Development,6,College,Medical,Female,Junior,Healthcare Representative,Married,42600,1,11,2,4,2,4,2,2
6.2,577,Medium,High,Good,High,Good,34,No,Travel_Rarely,Sales,1,Below College,Marketing,Female,Junior,Laboratory Technician,Married,24760,1,19,0,6,2,6,1,3
6.3,578,High,High,Bad,Medium,Good,35,No,Travel_Rarely,Research & Development,6,Bachelor,Life Sciences,Female,Intermediate,Laboratory Technician,Single,31020,1,13,1,6,3,5,1,4
6.2,579,Very High,Low,Bad,Low,Good,29,Yes,Travel_Rarely,Research & Development,6,Bachelor,Life Sciences,Male,Junior,Sales Executive,Married,22440,1,12,3,11,5,11,3,10
6,580,Medium,High,Good,Low,Good,40,No,Travel_Frequently,Research & Development,2,Master,Medical,Male,Intermediate,Human Resources,Single,75960,9,11,0,20,0,18,2,13
7.1,581,High,Low,Good,Low,Good,42,Yes,Travel_Frequently,Sales,2,Master,Life Sciences,Male,Junior,Laboratory Technician,Single,22850,0,16,0,22,3,21,13,14
6.8,582,Medium,Low,Best,Medium,Outstanding,42,No,Travel_Rarely,Research & Development,1,College,Life Sciences,Male,Intermediate,Laboratory Technician,Single,30340,7,21,1,9,3,6,1,5
6.1,583,Very High,High,Better,High,Outstanding,35,No,Travel_Rarely,Research & Development,5,Bachelor,Medical,Male,Junior,Healthcare Representative,Married,57150,6,24,2,10,0,8,1,7
6.9,584,Very High,Medium,Better,High,Good,24,No,Travel_Rarely,Sales,7,Master,Life Sciences,Female,Junior,Laboratory Technician,Single,25760,8,17,3,6,3,4,1,2
9.4,585,High,Very High,Good,Low,Good,28,Yes,Travel_Rarely,Research & Development,15,Master,Life Sciences,Male,Junior,Sales Executive,Married,41970,1,13,0,1,3,1,0,0
7,586,Low,Very High,Better,High,Outstanding,26,No,Travel_Rarely,Research & Development,1,Master,Life Sciences,Male,Junior,Sales Representative,Married,143360,1,21,1,8,3,8,0,7
7.1,587,High,High,Better,High,Good,30,No,Travel_Rarely,Research & Development,7,College,Life Sciences,Female,Junior,Manufacturing Director,Married,34480,1,11,0,10,3,10,1,4
9.7,588,High,Very High,Bad,High,Outstanding,40,No,Travel_Frequently,Research & Development,26,Master,Life Sciences,Male,Junior,Research Scientist,Married,194060,3,20,3,16,2,1,0,0
6.3,589,High,Medium,Best,High,Good,35,No,Travel_Rarely,Research & Development,18,Doctor,Medical,Female,Junior,Research Scientist,Divorced,65380,2,16,1,15,3,7,6,4
7,590,Very High,Low,Better,High,Good,34,No,Travel_Frequently,Research & Development,6,College,Life Sciences,Male,Junior,Research Director,Single,43060,0,11,0,14,2,13,4,9
7.3,591,Very High,Very High,Best,High,Good,35,No,Travel_Frequently,Research & Development,3,Bachelor,Medical,Female,Junior,Laboratory Technician,Married,22580,1,11,1,2,2,2,2,2
7,592,Low,High,Good,High,Good,43,Yes,Travel_Rarely,Sales,5,Bachelor,Marketing,Female,Intermediate,Research Scientist,Single,45220,8,15,1,7,3,4,1,3
5.8,593,High,Low,Better,Medium,Good,32,No,Non-Travel,Research & Development,11,College,Other,Female,Junior,Research Scientist,Divorced,44870,1,11,0,1,5,1,0,0
5.4,594,Very High,Low,Better,Low,Good,56,No,Travel_Rarely,Research & Development,3,College,Other,Male,Junior,Healthcare Representative,Divorced,44490,4,15,0,28,3,5,4,2
6.8,595,Medium,Very High,Better,High,Outstanding,29,No,Travel_Rarely,Research & Development,26,Below College,Life Sciences,Male,Junior,Laboratory Technician,Married,22180,1,24,1,10,1,10,0,8
6.7,596,High,Low,Better,High,Good,19,No,Travel_Rarely,Research & Development,23,Master,Life Sciences,Male,Junior,Laboratory Technician,Single,191970,1,12,0,1,2,1,0,0
8.2,597,Low,High,Good,High,Good,45,No,Travel_Rarely,Research & Development,22,Bachelor,Life Sciences,Female,Junior,Sales Representative,Married,132120,4,13,0,7,4,3,0,2
6.3,598,Very High,Very High,Good,Low,Good,37,No,Travel_Rarely,Research & Development,14,Master,Life Sciences,Male,Intermediate,Research Scientist,Married,65770,1,13,0,14,1,14,3,11
6,599,Low,High,Good,High,Good,20,No,Travel_Rarely,Research & Development,6,Bachelor,Medical,Male,Senior,Research Director,Single,83920,1,17,0,2,5,2,1,2
9.2,600,High,High,Better,Low,Good,44,Yes,Travel_Rarely,Human Resources,6,College,Human Resources,Male,Intermediate,Sales Executive,Single,45580,1,13,1,6,2,6,0,2
5.6,601,Very High,High,Better,Medium,Good,53,No,Travel_Rarely,Research & Development,6,Master,Life Sciences,Male,Junior,Research Director,Divorced,40310,3,12,1,26,3,7,4,7
8.1,602,Medium,Very High,Good,High,Good,29,No,Travel_Rarely,Research & Development,23,Bachelor,Medical,Male,Junior,Sales Executive,Married,79690,0,14,0,6,3,5,1,3
9,603,High,Very High,Better,Medium,Outstanding,22,Yes,Travel_Frequently,Research & Development,22,Master,Medical,Male,Junior,Sales Representative,Married,26540,0,24,0,1,5,0,0,0
5.4,604,High,Low,Better,High,Good,46,No,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,Male,Junior,Research Scientist,Married,165550,8,14,2,28,4,26,15,9
5.5,605,Very High,High,Better,High,Good,44,No,Non-Travel,Research & Development,20,Bachelor,Life Sciences,Male,Junior,Sales Representative,Single,45560,2,13,0,6,4,0,0,0
7.1,606,Medium,High,Better,Low,Good,33,No,Travel_Rarely,Research & Development,28,Master,Life Sciences,Female,Junior,Manager,Married,60910,1,15,0,5,6,5,1,4
6.6,607,Low,Low,Bad,Very High,Good,41,Yes,Non-Travel,Research & Development,12,Bachelor,Life Sciences,Male,Junior,Sales Representative,Divorced,195660,6,16,0,5,2,1,0,0
6.7,608,High,Low,Better,Medium,Good,30,No,Travel_Rarely,Sales,20,Bachelor,Marketing,Male,Intermediate,Sales Executive,Divorced,48100,8,18,0,8,3,4,0,3
5.9,609,Medium,Medium,Better,Very High,Good,40,No,Travel_Frequently,Sales,9,Bachelor,Medical,Male,Junior,Manufacturing Director,Married,45230,5,16,1,5,5,0,0,0
6.6,610,Very High,Low,Better,High,Outstanding,50,No,Travel_Frequently,Research & Development,25,Master,Life Sciences,Female,Junior,Healthcare Representative,Married,32020,2,24,1,32,2,2,2,2
6.2,611,Very High,Low,Better,High,Good,28,No,Travel_Rarely,Research & Development,6,Bachelor,Technical Degree,Male,Junior,Research Scientist,Married,23510,1,16,0,6,4,6,3,3
6.6,612,Very High,Medium,Better,High,Outstanding,46,No,Travel_Rarely,Research & Development,8,Master,Other,Male,Intermediate,Manager,Married,17020,5,21,0,25,2,4,0,3
7.7,613,High,Low,Better,Medium,Outstanding,35,No,Travel_Rarely,Sales,4,Master,Marketing,Male,Junior,Laboratory Technician,Married,180410,3,20,1,15,3,7,1,7
5.7,614,Very High,Medium,Bad,High,Good,24,Yes,Travel_Rarely,Human Resources,28,Master,Human Resources,Male,Intermediate,Manufacturing Director,Married,28860,1,19,1,1,5,1,0,0
5.2,615,Medium,High,Good,Medium,Good,33,No,Travel_Frequently,Research & Development,9,College,Medical,Female,Junior,Sales Executive,Married,20970,1,14,2,10,5,10,0,1
5.8,616,High,High,Better,Very High,Good,36,No,Travel_Rarely,Research & Development,9,College,Medical,Male,Junior,Sales Executive,Divorced,119350,1,11,3,7,6,7,1,7
5.6,617,High,High,Good,High,Good,30,No,Travel_Rarely,Sales,29,Bachelor,Marketing,Male,Junior,Sales Executive,Divorced,25460,1,14,1,10,2,10,8,9
6.9,618,Very High,Very High,Better,Low,Good,44,No,Travel_Rarely,Research & Development,3,Master,Medical,Male,Junior,Research Scientist,Single,25640,1,12,3,20,3,20,13,17
5.7,619,High,Very High,Better,Medium,Good,20,No,Travel_Rarely,Research & Development,18,Master,Medical,Male,Junior,Human Resources,Single,84120,1,13,0,2,2,2,2,2
5.5,620,Very High,Very High,Good,High,Outstanding,46,No,Travel_Rarely,Sales,9,Below College,Medical,Female,Junior,Sales Executive,Divorced,141180,2,22,0,12,3,6,1,4
6.9,621,Very High,Low,Best,Medium,Good,42,No,Non-Travel,Research & Development,5,Master,Medical,Male,Senior,Sales Executive,Married,170460,7,11,0,10,3,4,0,3
7.9,622,Medium,Very High,Better,High,Good,60,No,Travel_Rarely,Sales,2,College,Life Sciences,Male,Junior,Sales Executive,Divorced,25640,0,14,1,12,3,11,1,9
6.5,623,High,Medium,Better,High,Good,32,No,Travel_Frequently,Sales,10,Bachelor,Life Sciences,Female,Junior,Sales Executive,Married,102660,1,11,0,2,3,2,2,2
7.5,624,Very High,High,Better,High,Good,32,No,Travel_Frequently,Research & Development,9,Bachelor,Life Sciences,Female,Junior,Research Scientist,Single,50700,4,12,1,10,6,8,0,7
7.3,625,High,Low,Better,Medium,Good,36,No,Travel_Rarely,Sales,3,College,Marketing,Male,Intermediate,Healthcare Representative,Divorced,178610,2,18,0,17,2,7,7,7
5.4,626,Low,Very High,Better,High,Good,33,No,Travel_Rarely,Sales,26,College,Marketing,Male,Junior,Research Scientist,Married,42300,0,12,0,15,0,14,4,10
6.4,627,Medium,Medium,Best,Low,Good,40,No,Travel_Rarely,Research & Development,1,Bachelor,Medical,Female,Junior,Research Scientist,Divorced,37800,7,12,0,7,2,5,1,3
7.5,628,High,Very High,Better,High,Outstanding,25,No,Travel_Rarely,Research & Development,6,College,Medical,Female,Junior,Laboratory Technician,Single,27680,0,22,1,5,0,4,1,1
8.4,629,Very High,Medium,Better,Medium,Good,30,No,Travel_Rarely,Sales,9,Bachelor,Marketing,Female,Junior,Research Scientist,Married,90710,0,19,1,12,2,11,5,7
8.9,630,Low,Low,Better,High,Good,42,No,Travel_Frequently,Human Resources,8,College,Medical,Male,Junior,Sales Executive,Married,106480,3,13,1,20,1,1,0,0
9.2,631,High,Very High,Good,Medium,Outstanding,35,No,Non-Travel,Research & Development,1,Below College,Life Sciences,Male,Junior,Sales Executive,Married,136100,4,22,2,16,4,13,4,12
8.2,632,Low,Low,Good,High,Outstanding,27,No,Travel_Rarely,Research & Development,7,Bachelor,Life Sciences,Male,Intermediate,Manufacturing Director,Married,34080,1,24,0,9,2,9,6,8
5.8,633,Very High,High,Bad,Medium,Good,54,No,Travel_Frequently,Research & Development,9,College,Medical,Male,Junior,Sales Representative,Divorced,29830,7,14,1,33,2,5,1,4
5.4,634,Low,Very High,Better,High,Outstanding,44,No,Travel_Rarely,Human Resources,4,Master,Life Sciences,Male,Senior,Laboratory Technician,Married,76320,1,21,0,10,3,10,7,7
7.6,635,Low,Medium,Best,High,Good,19,Yes,Non-Travel,Sales,2,College,Other,Male,Intermediate,Healthcare Representative,Single,98240,1,18,0,1,2,1,0,0
6.5,636,Low,Very High,Better,High,Outstanding,29,No,Travel_Rarely,Research & Development,19,Master,Life Sciences,Male,Junior,Manufacturing Director,Divorced,99500,1,20,0,3,3,3,1,2
7.2,637,Very High,Very High,Better,High,Good,54,No,Travel_Rarely,Research & Development,9,Master,Life Sciences,Male,Junior,Sales Executive,Married,20930,3,19,0,36,2,10,0,9
7.9,638,High,Low,Good,High,Good,31,No,Travel_Rarely,Research & Development,21,Bachelor,Life Sciences,Male,Junior,Laboratory Technician,Married,99800,1,12,0,6,1,6,0,1
6.6,639,High,Low,Better,Very High,Good,31,No,Travel_Rarely,Sales,24,Below College,Marketing,Female,Junior,Sales Executive,Single,38940,1,12,0,10,3,10,1,8
6.8,640,High,Very High,Better,High,Good,59,No,Travel_Rarely,Research & Development,3,Master,Technical Degree,Male,Junior,Research Scientist,Single,40510,5,16,3,13,3,6,0,5
6,641,High,Very High,Better,High,Good,43,No,Travel_Rarely,Research & Development,11,College,Life Sciences,Male,Intermediate,Laboratory Technician,Married,168350,3,17,1,25,3,8,0,7
5.9,642,Low,High,Best,Medium,Good,49,No,Travel_Rarely,Sales,14,Master,Life Sciences,Male,Junior,Research Scientist,Married,62300,2,14,0,23,2,1,0,0
5.7,643,High,Medium,Good,High,Good,36,No,Travel_Frequently,Sales,5,College,Marketing,Female,Junior,Laboratory Technician,Married,47170,1,19,1,12,3,11,0,7
5.6,644,Very High,Medium,Good,Very High,Good,48,No,Travel_Rarely,Research & Development,1,Master,Life Sciences,Female,Junior,Laboratory Technician,Single,132370,5,13,1,7,2,1,0,0
